Город;id вуза;Аббревиатура;Крупное направление;Направление подготовки;id профиля;Профиль;Факультет;Есть набор в 2020 году;2020 очная Прох.балл Бюджет 1 волна;2020 очная Прох.балл Бюджет 2 волна;2020 очная Прох.балл Платно ;2020 очная Число мест Бюджет;2020 очная Число мест Платно;2020 очная Конкурс Бюджет ;2020 очная Конкурс Платно ;2020 очная Срок;2020 очная Стоимость;2020 очно-заочная Прох.балл Бюджет ;2020 очно-заочная Число мест Бюджет;2020 очно-заочная Число мест Платно;2020 очно-заочная Срок;2020 очно-заочная Стоимость;2020 заочная Прох.балл Бюджет ;2020 заочная Число мест Бюджет;2020 заочная Число мест Платно;2020 заочная Срок;2020 заочная Стоимость;2019 очная Прох.балл Бюджет 1 волна;2019 очная Прох.балл Бюджет 2 волна;2019 очная Прох.балл Платно;2019 очная Число мест Бюджет;2019 очная Число мест Платно;2019 очная Конкурс Бюджет;2019 очная Конкурс Платно;2019 очная Срок;2019 очная Стоимость;2019 очно-заочная Прох.балл Бюджет;2019 очно-заочная Число мест Бюджет;2019 очно-заочная Число мест Платно;2019 очно-заочная Срок;2019 очно-заочная Стоимость;2019 заочная Прох.балл Бюджет;2019 заочная Число мест Бюджет;2019 заочная Число мест Платно;2019 заочная Срок;2019 заочная Стоимость;2018 очная Прох.балл Бюджет 1 волна;2018 очная Прох.балл Бюджет 2 волна;2018 очная Прох.балл Платно;2018 очная Число мест Бюджет;2018 очная Число мест Платно;2018 очная Конкурс Бюджет;2018 очная Конкурс Платно;2018 очная Срок;2018 очная Стоимость;2018 очно-заочная Прох.балл Бюджет;2018 очно-заочная Число мест Бюджет;2018 очно-заочная Число мест Платно;2018 очно-заочная Срок;2018 очно-заочная Стоимость;2018 заочная Прох.балл Бюджет;2018 заочная Число мест Бюджет;2018 заочная Число мест Платно;2018 заочная Срок;2018 заочная Стоимость;2017 очная Прох.балл Бюджет 1 волна;2017 очная Прох.балл Бюджет 2 волна;2017 очная Прох.балл Платно;2017 очная Число мест Бюджет;2017 очная Число мест Платно;2017 очная Конкурс Бюджет;2017 очная Конкурс Платно;2017 очная Срок;2017 очная Стоимость;2017 очно-заочная Прох.балл Бюджет;2017 очно-заочная Число мест Бюджет;2017 очно-заочная Число мест Платно;2017 очно-заочная Срок;2017 очно-заочная Стоимость;2017 заочная Прох.балл Бюджет;2017 заочная Число мест Бюджет;2017 заочная Число мест Платно;2017 заочная Срок;2017 заочная Стоимость;2016 очная Прох.балл Бюджет 1 волна;2016 очная Прох.балл Бюджет 2 волна;2016 очная Прох.балл Платно;2016 очная Число мест Бюджет;2016 очная Число мест Платно;2016 очная Конкурс Бюджет;2016 очная Конкурс Платно;2016 очная Срок;2016 очная Стоимость;2016 очно-заочная Прох.балл Бюджет;2016 очно-заочная Число мест Бюджет;2016 очно-заочная Число мест Платно;2016 очно-заочная Срок;2016 очно-заочная Стоимость;2016 заочная Прох.балл Бюджет;2016 заочная Число мест Бюджет;2016 заочная Число мест Платно;2016 заочная Срок;2016 заочная Стоимость;Содержание программы;Профессии;Адрес обучения по данному профилю;Min балл Мат;Min балл Рус;Min балл Общ;Min балл Физ;Min балл Био;Min балл Ист;Min балл Иняз;Min балл Хим;Min балл Лит;Min балл Инф;Min балл Гео;Мат;Рус;Общ;Физ;Био;Ист;Иняз;Хим;Лит;Инф;Гео;ДВИ1;ДВИ2;ДВИ3;ДВИ4;ДВИ5;ДВИ6;ДВИ7;Золотая медаль;Значок ГТО;Перечневая олимпиада;Волонтерство;Итоговое сочинение;КОНЕЦ ТАБЛИЦЫ
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.01 Теплоэнергетика и теплотехника;000320;Экономика и управление на предприятии теплоэнергетики;Институт энергоэффективности и водородных технологий ИЭВТ;Да;;;;210;50;;;4;;;0;0;;;;0;0;;;201;196;137;210;50;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;15;5; 86,000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают комплекс экономических наук. Важным аспектов обучения на программе в МЭИ является то, что выпускник будет разбираться не только в экономики и управлении, но и в деятельности предприятия.;Инженер по организации и нормированию труда, инженер по организации труда, инженер-экономист;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.01 Теплоэнергетика и теплотехника;000323;Автоматизация технологических процессов в теплоэнергетике;Институт тепловой и атомной энергетики;Да;;;;175;15;;;4;;;15;25;5;;;0;0;;;201;196;134;175;15;;;4; 220,000    ;Набора не было;0;25;5;120,000;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают комплекс технических дисциплин, особое внимание уделяют формированию навыков в области инженерной и компьютерной графике, механике, материаловедении и технологии конструкционных материалов.;Инженер по автоматизации, инженер-схемотехник, инженер-теплотехник, инженер-теплоэнергетик, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.01 Теплоэнергетика и теплотехника;000321;Тепловые электрические станции;Институт тепловой и атомной энергетики;Да;;;;175;15;;;4;;;15;25;5;;;0;0;;;201;196;134;175;15;;;4; 220,000    ;Набора не было;0;25;5;120,000;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ в рамках программы учатся обслуживать котельное оборудование на тепловых электрических станциях, проводить эксплуатационные работы на основном и вспомогательном оборудовании котельного цеха, топливоподачи и мазутного хозяйства, подготавливать топливо к сжиганию, контролировать работу тепловой автоматики и контрольно-измерительных приборов в котельном цехе и др. Основой программы МЭИ является практически-прикладной курс физики, математики, инженерии.;Инженер-исследователь, энергетик, инженер-энергетик, проектировщик, инженер-теплотехник, инженер-теплотехник, теплоэнергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.01 Теплоэнергетика и теплотехника;000319;Автономные энергетические системы;Институт энергоэффективности и водородных технологий ИЭВТ;Да;;;;210;50;;;4;;;0;0;;;;0;0;;;201;196;137;210;50;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся проектировать и эксплуатировать технические средства по производству теплоты, управлять потоками тепла, а также преобразовывать энергию в теплоту с помощью автоматизированных установок.;Архитектор энергетически автономных домов, инженер-энергетик, разработчик систем энергопотребления, специалист по локальным системам энергоснабжения;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.01 Теплоэнергетика и теплотехника;209786;Промышленная и коммунальная теплоэнергетика;Институт энергоэффективности и водородных технологий ИЭВТ;Да;;;;210;50;;;4;;;0;0;;;;0;0;;;201;196;137;210;50;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся проектировать и эксплуатировать технические средства по производству теплоты, управлять потоками тепла, а также преобразовывать энергию в теплоту с помощью автоматизированных установок.;Архитектор энергетически автономных домов, инженер-энергетик, разработчик систем энергопотребления, специалист по локальным системам энергоснабжения;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.01 Теплоэнергетика и теплотехника;000299;Промышленная теплоэнергетика;Институт энергоэффективности и водородных технологий ИЭВТ;Да;;;;210;50;;;4;;;0;0;;;;0;0;;;201;196;137;210;50;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся исследовать математические методы моделирования информационных и имитационных моделей, разрабатывать программное и информационное обеспечение компьютерных сетей, а также разрабатывать и внедрять процессы управления качеством производственной деятельности, связанной с созданием и использованием информационных систем.;Системный администратор, системный программист, администратор базы данных, математик, аналитик компьютерных данных, разработчик компьютерных программ, системный инженер, специалист по обслуживанию компьютерных сетей;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.01 Теплоэнергетика и теплотехника;000300;Энергетика теплотехнологий;Институт энергоэффективности и водородных технологий ИЭВТ;Да;;;;210;50;;;4;;;0;0;;;;0;0;;;201;196;137;210;50;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Учащиеся МЭИ получают фундаментальную базу подготовки в рамках математического и естественно-научного циклов, а также комплексную подготовку в области средств и систем вычислительной техники. Отдельное внимание уделяется теории и технологиях проектирования аппаратно-программных систем. Студенты МЭИ учатся проектировать и сопровождать аппаратное, программное и информационное обеспечение компьютерных систем с использованием современных средств вычислительной техники, телекоммуникаций и технологий автоматизированного проектирования.;Инженер-электрик, инженер-энергетик, диспетчер энергосистемы, инженер-электротехник;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.01 Теплоэнергетика и теплотехника;000315;Энергообеспечение предприятий;Институт энергоэффективности и водородных технологий ИЭВТ;Да;;;;210;50;;;4;;;0;0;;;;0;0;;;201;196;137;210;50;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся заниматься метрологическим и программным обеспечением биомедицинской аппаратуры, выводить новые изобретения в серийное производство, а также осуществлять аттестацию и сертификацию новых и модифицированных биомедицинских приборов.;Инженер контрольно-измерительных приборов и автоматики (КИПиА), инженер по медицинской технике, медицинский физик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.01 Теплоэнергетика и теплотехника;209785;Энергообеспечение предприятий. Высокотемпературные процессы и установки;Институт энергоэффективности и водородных технологий ИЭВТ;Да;;;;210;50;;;4;;;0;0;;;;0;0;;;201;196;137;210;50;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся заниматься метрологическим и программным обеспечением биомедицинской аппаратуры, выводить новые изобретения в серийное производство, а также осуществлять аттестацию и сертификацию новых и модифицированных биомедицинских приборов.;Инженер контрольно-измерительных приборов и автоматики (КИПиА), инженер по медицинской технике, медицинский физик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.01 Теплоэнергетика и теплотехника;000324;Технология воды и топлива на ТЭС и АЭС;Институт тепловой и атомной энергетики;Да;;;;175;15;;;4;;;0;0;;;;0;0;;;201;196;134;175;15;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся контролировать соответствие разрабатываемых проектов и технической документации стандартам и техническим условиям, осуществлять наладку и опытную проверку электроэнергетического и электротехнического оборудования, а также проводить оптимизацию и реконструкцию существующих электрических сетей. Основной сферой для изучения является электроэнергетика.;Инженер-электрик, монтажник электрооборудования, наладчик электронного оборудования, специалист по системам электроснабжения, специалист по эксплуатации авиационных электросистем и пилотажно-навигационных комплексов, судовой электромеханик, техник по монтажу, наладке и эксплуатации электрооборудования промышленных и гражданских зданий;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;000322;Электрические системы и сети;Институт электроэнергетики;Да;;;;240;60;;;4;;;0;0;;;;0;0;;;207;200;134;225;15;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;70;5; 90,000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают инженерные науки в области снабжения энергетических станций. Бакалавры работают с результатами научных исследований, учатся работать с технической документацией, а также применять в профильной деятельности новейшее оборудование.;Инженер-теплоэнергетик, инженер-технолог, инженер-химик, инженер-эколог, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;007046;Гидроэлектростанции;Институт гидроэнергетики и возобновляемых источников;Да;;;;50;10;;;4;;;0;50;5;;;0;90;5;;207;200;164;274;65;;;4; 220,000    ;Набора не было;0;55;5;114,000;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся контролировать соответствие разрабатываемых проектов и технической документации стандартам и техническим условиям, осуществлять наладку и опытную проверку электроэнергетического и электротехнического оборудования, а также проводить оптимизацию и реконструкцию существующих электрических сетей. Основной сферой для изучения является электротехника.;Инженер-электрик, монтажник электрооборудования, наладчик электронного оборудования, специалист по системам электроснабжения, специалист по эксплуатации авиационных электросистем и пилотажно-навигационных комплексов, судовой электромеханик, техник по монтажу, наладке и эксплуатации электрооборудования промышленных и гражданских зданий;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209805;Техногенная безопасность в электроэнергетике и электротехнике;Институт электротехники;Да;;;;300;65;;;4;;;0;50;4.5;;;0;0;;;209;200;143;274;65;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты учатся делать расчеты и проектировать электроэнергетические и электротехнические системы и их компоненты, составлять инструкции по эксплуатации оборудования и программ испытания, а также осуществлять наладку и опытную проверку электроэнергетического и электротехнического оборудования.;Инженер-проектировщик, инженер-разработчик, инженер-электроник;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209804;Электрооборудование и электрохозяйство предприятий, организаций и учреждений;Институт электротехники;Да;;;;300;65;;;4;;;0;50;4.5;;;0;0;;;209;200;143;274;65;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты получают компетенции в циклах дисциплин, связанных с электромеханическими системами теплоходов, танкеров, уникальных плавучих электростанций, быстроходных судов на подводных крыльях, боевых кораблей, а также береговых объектов. Учащиеся получают навыки в области компьютерной графики, проектирования электрооборудования, основ схемотехники, осваивают знания в области надёжности электромеханических систем, микропроцессорных систем, диагностики оборудования.;Техник по монтажу, наладке и эксплуатации электрооборудования промышленных и гражданских зданий, наладчик электронного оборудования, энергетик, техник по обслуживанию, эксплуатации, ремонту, наладке и испытаниям электрооборудования электрических станций, сетей и систем, судовой электромеханик, инженер-электрик, специалист по системам электроснабжения, электронщик, электромонтер-релейщик, гидроэнергетик, монтажник электрооборудования;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209797;Электрические и электронные аппараты;Институт электротехники;Да;;;;300;65;;;4;;;0;0;;;;0;0;;;209;200;143;274;65;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;В ходе освоения программы студенты учатся делать расчеты и проектировать электроэнергетические и электротехнические системы и их компоненты, составлять инструкции по эксплуатации оборудования и программ испытания, осуществлять наладку и опытную проверку электроэнергетического и электротехнического оборудования, проводить проверку технического состояния и остаточного ресурса электроэнергетического и электротехнического оборудования, организовывать профилактический осмотр и текущий ремонт, рассчитывать, контролировать и изменять режимы работы оборудования объектов электроэнергетики.;Авиационный Инженер, Автоменеджер, Автомеханик, Защитник прав потребителей электроэнергии, Инженер-исследователь, Инженер гидротехник, Инженер по авионике;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209801;Электрический транспорт;Институт электротехники;Да;;;;300;65;;;4;;;0;0;;;;0;0;;;209;200;143;274;65;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты изучают общую энергетику, электрические машины, электроснабжение, электро- энергетические системы и сети, а также экономику и организацию энергетического производства. Также учащиеся получают навык организации работы малого коллектива.;Специалист по эксплуатации электрооборудования и электрических сетей, Энергоаудитор, Энергоменеджер, Специалист по стратегическому и тактическому планированию и организации производства;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209798;Электроизоляционная, кабельная и конденсаторная техника;Институт электротехники;Да;;;;300;65;;;4;;;0;0;;;;0;0;;;209;200;143;274;65;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Выпускники, подготавливаемые по профилю «Электроизоляционная, кабельная и конденсаторная техники» занимаются разработкой и изготовлением электрической изоляции электроэнергетических, электротехнических устройств и устройств радиоэлектроники, кабельных изделий и проводов, электрических конденсаторов, материалов, полуфабрикатов и систем электрической изоляции.;Специалист по эксплуатации электрооборудования и электрических сетей, Энергоаудитор, Энергоменеджер, Специалист по стратегическому и тактическому планированию и организации производства;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209796;Электромеханика;Институт электротехники;Да;;;;300;65;;;4;;;0;0;;;;0;0;;;209;200;143;274;65;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Выпускники занимаются проектированием, разработкой и эксплуатацией современной техники, построенной на основе электромеханических преобразователей. Это, прежде всего, бытовая техника: стиральные машины, миксеры, пылесосы, холодильники, электроинструмент, сложная медицинская техника, а также электромеханические системы автоматики для промышленности и авиационно-космической техники. Выпускник сможет работать в сфере управления любого электротехнического предприятия.;Техник по монтажу, наладке и эксплуатации электрооборудования промышленных и гражданских зданий, наладчик электронного оборудования, энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209803;Электрооборудование автомобилей и тракторов;Институт электротехники;Да;;;;300;65;;;4;;;0;0;;;;0;0;;;209;200;143;274;65;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты изучают теоретические основы электротехники, электротехническое и конструкционное материаловедение, общую энергетику, электрические машины, безопасность жизнедеятельности. Учащиеся занимаются исследовательской деятельностью. Студенты учатся применять современное оборудования.;IT-специалист, инженер-конструктор, кибернетик, разработчик автоматизированных систем управления, робототехник, системный программист, специалист в области искусственного интеллекта, электроник;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209802;Электрооборудование летательных аппаратов;Институт электротехники;Да;;;;300;65;;;4;;;0;0;;;;0;0;;;209;200;143;274;65;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа подготовки специалиста рассчитана на подготовку инженеров широкого профиля по всем подсистемам электрического, электромеханического и электронного оборудования современных самолетов, вертолетов и других летательных аппаратов (ЛА).;Инженер-электрик, монтажник электрооборудования, наладчик электронного оборудования, специалист по системам электроснабжения, специалист по эксплуатации авиационных электросистем и пилотажно-навигационных комплексов, техник по монтажу, наладке и эксплуатации электрооборудования промышленных и гражданских зданий, электромонтер-релейщик, электронщик, энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209799;Электропривод и автоматика;Институт электротехники;Да;;;;300;65;;;4;;;0;0;;;;0;0;;;209;200;143;274;65;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты учатся оценивать механическую прочность разрабатываемых конструкций, осуществлять наладку и опытную проверку электроэнергетического и электротехнического оборудования, а также проводить оптимизацию и реконструкцию существующих электрических сетей с целью уменьшения потерь электроэнергии.;Техник по монтажу, наладке и эксплуатации электрооборудования промышленных и гражданских зданий, наладчик электронного оборудования, энергетик, техник по обслуживанию, эксплуатации, ремонту, наладке и испытаниям электрооборудования электрических станций, сетей и систем, инженер-электрик, специалист по системам электроснабжения, электронщик, электромонтер-релейщик, монтажник электрооборудования, специалист по эксплуатации авиационных электросистем и пилотажно-навигационных комплексов;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209800;Электротехнологические установки и системы;Институт электротехники;Да;;;;300;65;;;4;;;0;0;;;;0;0;;;209;200;143;274;65;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты формируют компетенции в области разработки и управления электротехнологическими системами и оборудованием. Учащиеся получают навыки в области электроснабжения предприятий, систем автоматического управления, методов оптимизации, приобретают знания в области силовой электроники, электротехнологических и электротермических процессов.;Специалист по эксплуатации электрооборудования и электрических сетей, Энергоаудитор, Энергоменеджер, Специалист по стратегическому и тактическому планированию и организации производства;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209795;Энергоустановки на основе возобновляемых источников энергии;Институт гидроэнергетики и возобновляемых источников;Да;;;;50;10;;;4;;;0;50;5;;;0;90;5;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся контролировать соответствие разрабатываемых проектов и технической документации стандартам и техническим условиям, осуществлять наладку и опытную проверку электроэнергетического и электротехнического оборудования, а также проводить оптимизацию и реконструкцию существующих электрических сетей. Основной сферой для изучения является электротехника.;Инженер-электрик, монтажник электрооборудования, наладчик электронного оборудования, специалист по системам электроснабжения, специалист по эксплуатации авиационных электросистем и пилотажно-навигационных комплексов, судовой электромеханик, техник по монтажу, наладке и эксплуатации электрооборудования промышленных и гражданских зданий;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209790;Высоковольтные электроэнергетика и электротехника;Институт электроэнергетики;Да;;;;240;60;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают инженерные науки в области снабжения энергетических станций. Бакалавры работают с результатами научных исследований, учатся работать с технической документацией, а также применять в профильной деятельности новейшее оборудование.;Инженер-теплоэнергетик, инженер-технолог, инженер-химик, инженер-эколог, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
